Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time
136.0,2015-02-27 00:00:00,call,AAPL150227C00136000,0.02,0.02,0.03,-0.06,-40.00%,16313,14671,30.08%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
136.0,2015-02-27 00:00:00,put,AAPL150227P00136000,7.25,7.2,7.35,1.15,+29.49%,346,668,35.74%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
136.0,2015-03-06 00:00:00,call,AAPL150306C00136000,0.26,0.25,0.26,-0.15,-20.55%,1968,2677,25.68%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
136.0,2015-03-06 00:00:00,put,AAPL150306P00136000,7.75,7.4,7.55,0.0,0.00%,67,416,26.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
136.0,2015-03-13 00:00:00,call,AAPL150313C00136000,0.55,0.57,0.59,-0.31,-25.62%,480,878,25.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
136.0,2015-03-13 00:00:00,put,AAPL150313P00136000,7.7,7.7,7.85,0.0,0.00%,6,13,25.10%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
136.0,2015-03-27 00:00:00,call,AAPL150327C00136000,1.25,1.25,1.28,-0.41,-19.43%,153,426,25.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
136.0,2015-03-27 00:00:00,put,AAPL150327P00136000,6.9,8.4,8.55,0.9,+15.00%,1,44,25.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
136.0,2015-04-02 00:00:00,call,AAPL150402C00136000,1.5,1.5,1.55,-0.53,-19.27%,658,506,25.15%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
137.0,2015-02-27 00:00:00,call,AAPL150227C00137000,0.02,0.01,0.02,-0.04,-50.00%,7534,9168,31.64%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
137.0,2015-02-27 00:00:00,put,AAPL150227P00137000,8.05,8.2,8.35,1.05,+20.79%,258,490,39.65%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
137.0,2015-03-06 00:00:00,call,AAPL150306C00137000,0.18,0.18,0.19,-0.19,-37.25%,3113,2146,26.03%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
137.0,2015-03-13 00:00:00,call,AAPL150313C00137000,0.46,0.45,0.47,-0.16,-16.33%,490,895,25.49%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
137.0,2015-03-13 00:00:00,put,AAPL150313P00137000,8.5,8.6,8.75,1.31,+24.30%,17,18,25.66%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
137.0,2015-03-27 00:00:00,call,AAPL150327C00137000,1.05,1.06,1.08,-0.26,-14.44%,138,502,25.23%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
137.0,2015-03-27 00:00:00,put,AAPL150327P00137000,10.37,9.15,9.3,0.0,0.00%,2,2,24.78%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
137.0,2015-04-02 00:00:00,call,AAPL150402C00137000,1.29,1.29,1.33,-0.51,-22.97%,188,301,25.16%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
137.14,2015-04-17 00:00:00,call,AAPL150417C00137140,1.94,1.93,1.95,-0.27,-9.31%,1909,7981,25.43%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
137.14,2015-04-17 00:00:00,put,AAPL150417P00137140,10.5,10.15,10.25,0.85,+10.83%,98,373,24.76%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
137.14,2016-01-15 00:00:00,call,AAPL160115C00137140,9.53,9.4,9.65,-0.62,-5.63%,148,4044,26.93%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
137.14,2016-01-15 00:00:00,put,AAPL160115P00137140,18.25,18.65,19.0,0.0,0.00%,66,230,28.90%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
138.0,2015-02-27 00:00:00,call,AAPL150227C00138000,0.02,0.01,0.02,0.0,0.00%,4683,11276,34.77%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
138.0,2015-03-06 00:00:00,call,AAPL150306C00138000,0.14,0.14,0.15,-0.11,-31.43%,1313,2201,26.86%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
138.0,2015-03-06 00:00:00,put,AAPL150306P00138000,9.5,9.25,9.4,0.0,0.00%,186,53,26.07%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
138.0,2015-03-13 00:00:00,call,AAPL150313C00138000,0.38,0.36,0.38,-0.28,-29.79%,624,700,25.88%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
138.0,2015-03-13 00:00:00,put,AAPL150313P00138000,9.4,9.5,9.65,0.0,0.00%,34,99,25.88%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
138.0,2015-03-27 00:00:00,call,AAPL150327C00138000,0.9,0.88,0.92,-0.49,-28.16%,110,393,25.39%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
138.0,2015-03-27 00:00:00,put,AAPL150327P00138000,7.37,10.05,10.2,0.0,0.00%,6,65,25.50%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
138.0,2015-04-02 00:00:00,call,AAPL150402C00138000,1.13,1.11,1.16,-0.33,-18.03%,98,240,25.37%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
139.0,2015-02-27 00:00:00,call,AAPL150227C00139000,0.01,0.01,0.02,-0.02,-50.00%,7233,7123,37.89%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
139.0,2015-02-27 00:00:00,put,AAPL150227P00139000,8.0,10.2,10.35,0.0,0.00%,20,42,46.88%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
139.0,2015-03-06 00:00:00,call,AAPL150306C00139000,0.11,0.1,0.12,-0.1,-37.04%,621,1546,27.74%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
139.0,2015-03-06 00:00:00,put,AAPL150306P00139000,10.55,10.25,10.4,0.0,0.00%,56,33,28.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
139.0,2015-03-13 00:00:00,call,AAPL150313C00139000,0.28,0.28,0.31,-0.13,-22.03%,1311,677,26.32%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
139.0,2015-03-13 00:00:00,put,AAPL150313P00139000,8.53,10.45,10.6,0.77,+9.96%,46,22,26.76%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
139.0,2015-03-27 00:00:00,call,AAPL150327C00139000,0.75,0.75,0.78,0.0,0.00%,136,352,25.54%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-02-27 00:00:00,call,AAPL150227C00140000,0.01,0.01,0.02,-0.02,-66.67%,2881,10379,40.63%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-02-27 00:00:00,put,AAPL150227P00140000,11.6,11.2,11.3,0.0,0.00%,69,373,43.36%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-03-06 00:00:00,call,AAPL150306C00140000,0.08,0.08,0.09,-0.03,-15.00%,1744,3992,28.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-03-06 00:00:00,put,AAPL150306P00140000,11.6,11.25,11.4,1.35,+18.88%,140,493,30.27%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-03-13 00:00:00,call,AAPL150313C00140000,0.24,0.22,0.25,-0.08,-16.00%,873,2724,26.71%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-03-13 00:00:00,put,AAPL150313P00140000,11.25,11.4,11.55,0.0,0.00%,9,24,27.44%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-03-20 00:00:00,call,AAPL150320C00140000,0.44,0.43,0.44,-0.1,-12.35%,6434,26205,25.93%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-03-20 00:00:00,put,AAPL150320P00140000,12.0,11.5,11.65,1.6,+20.00%,512,3326,24.95%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-03-27 00:00:00,call,AAPL150327C00140000,0.66,0.64,0.66,-0.2,-18.35%,893,1509,25.68%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-03-27 00:00:00,put,AAPL150327P00140000,10.1,11.75,11.95,0.0,0.00%,1,21,25.93%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-04-02 00:00:00,call,AAPL150402C00140000,0.85,0.84,0.86,-0.06,-4.48%,851,1660,25.59%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-04-02 00:00:00,put,AAPL150402P00140000,11.7,11.95,12.1,0.0,0.00%,99,104,25.29%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-04-17 00:00:00,call,AAPL150417C00140000,1.36,1.35,1.36,-0.19,-9.09%,8228,31282,25.46%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-04-17 00:00:00,put,AAPL150417P00140000,12.55,12.45,12.55,0.9,+9.18%,565,1030,24.89%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-05-15 00:00:00,call,AAPL150515C00140000,2.81,2.79,2.81,-0.15,-4.05%,7787,25084,28.16%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-05-15 00:00:00,put,AAPL150515P00140000,14.25,14.25,14.55,0.9,+7.76%,492,956,30.45%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-07-17 00:00:00,call,AAPL150717C00140000,4.3,4.2,4.35,-0.23,-4.34%,2130,23116,26.48%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-07-17 00:00:00,put,AAPL150717P00140000,15.8,15.7,16.0,0.85,+6.34%,50,2345,27.78%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-10-16 00:00:00,call,AAPL151016C00140000,6.5,6.5,6.6,-0.3,-3.90%,1486,6399,26.52%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2015-10-16 00:00:00,put,AAPL151016P00140000,17.7,18.25,18.5,0.0,0.00%,19,374,28.13%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2016-01-15 00:00:00,call,AAPL160115C00140000,8.55,8.4,8.55,-0.2,-2.04%,15046,51945,26.65%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2016-01-15 00:00:00,put,AAPL160115P00140000,20.65,20.6,20.8,1.1,+6.03%,13291,19642,28.73%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2017-01-20 00:00:00,call,AAPL170120C00140000,16.0,15.6,16.0,0.0,0.00%,794,13664,28.78%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
140.0,2017-01-20 00:00:00,put,AAPL170120P00140000,26.81,27.95,28.4,0.0,0.00%,1,6455,30.41%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
141.0,2015-02-27 00:00:00,call,AAPL150227C00141000,0.01,0.0,0.01,0.0,0.00%,2545,3298,40.63%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
142.0,2015-02-27 00:00:00,call,AAPL150227C00142000,0.01,0.0,0.01,0.0,0.00%,728,2288,42.97%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
143.0,2015-02-27 00:00:00,call,AAPL150227C00143000,0.01,0.0,0.01,0.0,0.00%,203,941,45.31%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
144.0,2015-02-27 00:00:00,call,AAPL150227C00144000,0.01,0.0,0.01,0.0,0.00%,2,764,48.44%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
144.0,2015-02-27 00:00:00,put,AAPL150227P00144000,15.65,15.15,15.3,0.0,0.00%,3,0,55.47%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2015-02-27 00:00:00,call,AAPL150227C00145000,0.01,0.0,0.01,0.0,0.00%,10,1266,50.78%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2015-03-06 00:00:00,call,AAPL150306C00145000,0.03,0.03,0.04,-0.03,-42.86%,52,1280,33.20%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2015-03-13 00:00:00,call,AAPL150313C00145000,0.08,0.07,0.08,0.0,0.00%,2188,1063,28.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2015-03-20 00:00:00,call,AAPL150320C00145000,0.18,0.17,0.18,-0.02,-6.67%,1025,6541,27.44%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2015-03-20 00:00:00,put,AAPL150320P00145000,16.75,16.3,16.45,0.0,0.00%,62,695,27.49%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2015-03-27 00:00:00,call,AAPL150327C00145000,0.3,0.27,0.31,-0.19,-33.33%,371,1407,27.08%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2015-03-27 00:00:00,put,AAPL150327P00145000,18.9,16.4,16.6,0.0,0.00%,17,15,27.49%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2015-04-02 00:00:00,call,AAPL150402C00145000,0.4,0.38,0.41,0.0,0.00%,656,1339,26.47%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2015-04-17 00:00:00,call,AAPL150417C00145000,0.72,0.72,0.74,-0.05,-4.50%,5143,14809,26.07%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2015-04-17 00:00:00,put,AAPL150417P00145000,15.65,16.8,16.9,0.0,0.00%,6,415,24.95%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2015-05-15 00:00:00,call,AAPL150515C00145000,1.82,1.81,1.82,-0.21,-8.71%,2377,8015,28.28%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2015-05-15 00:00:00,put,AAPL150515P00145000,18.15,18.25,18.55,0.67,+4.39%,3,123,30.92%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2015-07-17 00:00:00,call,AAPL150717C00145000,3.02,2.99,3.1,-0.65,-15.85%,1908,6253,26.36%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2015-07-17 00:00:00,put,AAPL150717P00145000,18.4,19.45,19.85,0.0,0.00%,2,301,28.17%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2015-10-16 00:00:00,call,AAPL151016C00145000,5.0,4.9,5.15,0.0,0.00%,163,6467,26.38%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2015-10-16 00:00:00,put,AAPL151016P00145000,21.5,21.8,22.1,0.0,0.00%,18,159,28.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2016-01-15 00:00:00,call,AAPL160115C00145000,6.98,6.85,7.1,-0.3,-3.70%,286,8463,26.74%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2016-01-15 00:00:00,put,AAPL160115P00145000,23.0,24.05,24.25,0.0,0.00%,8,312,28.68%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2017-01-20 00:00:00,call,AAPL170120C00145000,14.14,13.9,14.45,0.0,0.00%,93,7670,28.88%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
145.0,2017-01-20 00:00:00,put,AAPL170120P00145000,31.77,30.8,31.95,0.0,0.00%,106,5032,30.66%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
146.0,2015-02-27 00:00:00,call,AAPL150227C00146000,0.01,0.0,0.01,0.0,0.00%,7,10,50.00%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
147.0,2015-02-27 00:00:00,call,AAPL150227C00147000,0.01,0.0,0.01,0.0,0.00%,30,442,53.13%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2015-02-27 00:00:00,call,AAPL150227C00150000,0.01,0.0,0.01,0.0,0.00%,290,300,59.38%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2015-03-20 00:00:00,call,AAPL150320C00150000,0.09,0.09,0.1,-0.02,-13.33%,1582,18312,30.27%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2015-03-20 00:00:00,put,AAPL150320P00150000,21.3,21.25,21.45,2.2,+12.83%,36,525,33.59%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2015-03-27 00:00:00,call,AAPL150327C00150000,0.25,0.13,0.16,0.0,0.00%,368,1265,28.91%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2015-03-27 00:00:00,put,AAPL150327P00150000,18.45,21.3,21.45,0.0,0.00%,6,51,29.54%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2015-04-02 00:00:00,call,AAPL150402C00150000,0.2,0.19,0.21,-0.09,-27.27%,130,1186,27.78%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2015-04-17 00:00:00,call,AAPL150417C00150000,0.41,0.4,0.41,-0.1,-16.13%,1819,20413,26.93%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2015-04-17 00:00:00,put,AAPL150417P00150000,19.4,21.45,21.6,0.0,0.00%,9,493,25.73%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2015-05-15 00:00:00,call,AAPL150515C00150000,1.15,1.15,1.17,-0.13,-7.98%,2889,9452,28.58%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2015-05-15 00:00:00,put,AAPL150515P00150000,22.9,22.65,23.0,0.0,0.00%,2,121,32.45%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2015-07-17 00:00:00,call,AAPL150717C00150000,2.17,2.13,2.17,-0.24,-8.76%,2359,33798,26.28%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2015-07-17 00:00:00,put,AAPL150717P00150000,23.45,23.55,24.0,1.1,+5.29%,184,600,28.71%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2015-10-16 00:00:00,call,AAPL151016C00150000,3.95,3.8,3.95,-0.05,-1.06%,1835,54234,26.19%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2015-10-16 00:00:00,put,AAPL151016P00150000,26.04,25.65,25.95,0.0,0.00%,11,540,28.33%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2016-01-15 00:00:00,call,AAPL160115C00150000,5.6,5.6,5.8,-0.1,-1.50%,2320,34342,26.66%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2016-01-15 00:00:00,put,AAPL160115P00150000,28.15,27.75,28.0,0.6,+2.39%,37,1615,28.82%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2017-01-20 00:00:00,call,AAPL170120C00150000,12.7,12.5,12.8,-0.2,-1.42%,1212,14897,28.63%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
150.0,2017-01-20 00:00:00,put,AAPL170120P00150000,34.75,34.6,35.25,0.65,+1.99%,139,7253,30.36%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
155.0,2015-03-20 00:00:00,call,AAPL150320C00155000,0.07,0.05,0.06,-0.02,-25.00%,12,3087,33.01%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
155.0,2015-03-20 00:00:00,put,AAPL150320P00155000,26.6,26.2,26.35,0.0,0.00%,117,105,34.47%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
155.0,2015-04-17 00:00:00,call,AAPL150417C00155000,0.25,0.24,0.25,-0.08,-21.05%,611,12120,28.27%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
155.0,2015-04-17 00:00:00,put,AAPL150417P00155000,24.2,26.35,26.5,0.0,0.00%,1,329,27.88%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
155.0,2015-05-15 00:00:00,call,AAPL150515C00155000,0.72,0.72,0.74,-0.13,-12.87%,753,3795,28.87%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
155.0,2015-05-15 00:00:00,put,AAPL150515P00155000,26.1,27.2,27.55,0.0,0.00%,8,31,33.51%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
155.0,2015-07-17 00:00:00,call,AAPL150717C00155000,1.45,1.41,1.53,0.0,0.00%,171,3611,26.43%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
155.0,2015-07-17 00:00:00,put,AAPL150717P00155000,26.7,27.9,28.45,0.0,0.00%,22,379,29.70%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
155.0,2015-10-16 00:00:00,call,AAPL151016C00155000,2.96,2.86,3.05,0.0,0.00%,301,4606,26.20%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
155.0,2015-10-16 00:00:00,put,AAPL151016P00155000,28.6,29.7,30.05,0.0,0.00%,5,241,28.57%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
155.0,2016-01-15 00:00:00,call,AAPL160115C00155000,4.6,4.55,4.7,-0.15,-2.61%,3751,9756,26.56%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
155.0,2016-01-15 00:00:00,put,AAPL160115P00155000,31.7,31.65,31.9,0.0,0.00%,10,1153,28.87%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
155.0,2017-01-20 00:00:00,call,AAPL170120C00155000,10.81,10.8,11.6,0.0,0.00%,825,2568,28.82%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
155.0,2017-01-20 00:00:00,put,AAPL170120P00155000,37.5,38.15,38.95,0.0,0.00%,1,125,30.43%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
160.0,2015-03-20 00:00:00,call,AAPL150320C00160000,0.04,0.03,0.04,0.0,0.00%,52,3165,35.94%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
160.0,2015-03-20 00:00:00,put,AAPL150320P00160000,27.55,31.15,31.3,0.0,0.00%,8,8,34.77%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
160.0,2015-04-17 00:00:00,call,AAPL150417C00160000,0.15,0.16,0.17,-0.05,-21.74%,501,4115,29.98%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
160.0,2015-04-17 00:00:00,put,AAPL150417P00160000,30.15,31.25,31.4,2.15,+7.92%,124,1779,28.81%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
160.0,2015-05-15 00:00:00,call,AAPL150515C00160000,0.47,0.47,0.48,0.0,0.00%,315,1376,29.40%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
160.0,2015-07-17 00:00:00,call,AAPL150717C00160000,1.05,1.0,1.07,-0.11,-7.69%,352,4228,26.59%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
160.0,2015-07-17 00:00:00,put,AAPL150717P00160000,31.25,32.45,33.0,0.0,0.00%,12,173,30.51%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
160.0,2015-10-16 00:00:00,call,AAPL151016C00160000,2.24,2.17,2.33,-0.05,-1.75%,433,2847,26.20%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
160.0,2015-10-16 00:00:00,put,AAPL151016P00160000,31.92,34.0,34.5,0.0,0.00%,10,112,29.42%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
160.0,2016-01-15 00:00:00,call,AAPL160115C00160000,3.55,3.7,3.8,0.0,0.00%,2464,7094,26.52%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
160.0,2016-01-15 00:00:00,put,AAPL160115P00160000,33.8,35.75,36.25,1.1,+3.34%,54,1025,29.64%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
160.0,2017-01-20 00:00:00,call,AAPL170120C00160000,10.0,9.75,10.2,-0.23,-2.02%,74,3036,28.52%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
160.0,2017-01-20 00:00:00,put,AAPL170120P00160000,40.5,41.8,43.35,0.0,0.00%,10,314,31.36%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
165.0,2015-03-20 00:00:00,call,AAPL150320C00165000,0.02,0.02,0.03,0.0,0.00%,71,2238,38.87%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
165.0,2015-03-20 00:00:00,put,AAPL150320P00165000,33.1,36.15,36.3,0.0,0.00%,55,197,39.06%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
165.0,2015-04-17 00:00:00,call,AAPL150417C00165000,0.11,0.1,0.11,-0.02,-13.33%,299,6263,31.25%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
165.0,2015-04-17 00:00:00,put,AAPL150417P00165000,32.9,36.2,36.35,0.0,0.00%,190,438,29.98%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
165.0,2015-05-15 00:00:00,call,AAPL150515C00165000,0.33,0.3,0.31,-0.05,-11.36%,1478,1788,29.88%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
165.0,2015-07-17 00:00:00,call,AAPL150717C00165000,0.8,0.7,0.76,0.0,0.00%,154,1148,26.89%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
165.0,2015-07-17 00:00:00,put,AAPL150717P00165000,38.8,37.15,37.7,0.0,0.00%,10,28,31.58%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
165.0,2015-10-16 00:00:00,call,AAPL151016C00165000,1.7,1.65,1.8,-0.02,-0.91%,108,1757,26.33%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
165.0,2015-10-16 00:00:00,put,AAPL151016P00165000,35.2,38.45,38.95,0.0,0.00%,20,331,29.87%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
165.0,2016-01-15 00:00:00,call,AAPL160115C00165000,3.0,2.9,3.1,0.0,0.00%,579,6120,26.61%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
165.0,2016-01-15 00:00:00,put,AAPL160115P00165000,36.5,40.0,40.55,0.0,0.00%,18,348,29.99%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
165.0,2017-01-20 00:00:00,call,AAPL170120C00165000,9.53,7.7,10.0,0.0,0.00%,8,760,29.87%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
165.0,2017-01-20 00:00:00,put,AAPL170120P00165000,45.68,45.6,47.25,0.0,0.00%,20,191,31.40%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
170.0,2015-03-20 00:00:00,call,AAPL150320C00170000,0.01,0.0,0.01,0.0,0.00%,2,3500,38.28%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
170.0,2015-03-20 00:00:00,put,AAPL150320P00170000,43.4,41.1,41.25,0.0,0.00%,2,9,0.00%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
170.0,2015-04-17 00:00:00,call,AAPL150417C00170000,0.08,0.07,0.08,0.0,0.00%,816,6167,32.91%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
170.0,2015-04-17 00:00:00,put,AAPL150417P00170000,39.25,41.15,41.3,0.77,+2.00%,1,251,29.49%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
170.0,2015-07-17 00:00:00,call,AAPL150717C00170000,0.51,0.5,0.55,0.0,0.00%,191,2421,27.30%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
170.0,2015-07-17 00:00:00,put,AAPL150717P00170000,38.15,41.9,42.5,0.0,0.00%,2,78,32.87%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
170.0,2015-10-16 00:00:00,call,AAPL151016C00170000,1.31,1.25,1.39,0.0,0.00%,29,1061,26.49%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
170.0,2015-10-16 00:00:00,put,AAPL151016P00170000,42.05,43.05,43.6,0.0,0.00%,11,12,30.73%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
